date_time, camera_state, computer_state, rx_state, tx_state
2020-10-26 22:13:44.283495612, OFF, OFF, RX, OFF
2020-10-26 22:13:44.330495612, OFF, OFF, OFF, OFF
2020-10-26 22:13:46.125495614, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:46.157495614, READOUT, OFF, OFF, OFF
2020-10-26 22:13:46.996495614, OFF, WORK, OFF, OFF
2020-10-26 22:13:47.41495615, OFF, OFF, OFF, OFF
2020-10-26 22:13:47.967495615, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:47.998495615, READOUT, OFF, OFF, OFF
2020-10-26 22:13:48.837495616, OFF, WORK, OFF, OFF
2020-10-26 22:13:48.882495616, OFF, OFF, OFF, OFF
2020-10-26 22:13:49.809495617, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:49.840495617, READOUT, OFF, OFF, OFF
2020-10-26 22:13:50.679495618, OFF, WORK, OFF, OFF
2020-10-26 22:13:50.724495618, OFF, OFF, OFF, OFF
2020-10-26 22:13:51.689495619, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:51.721495619, READOUT, OFF, OFF, OFF
2020-10-26 22:13:52.560495620, OFF, WORK, OFF, OFF
2020-10-26 22:13:52.605495620, OFF, OFF, OFF, OFF
2020-10-26 22:13:53.531495621, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:53.562495621, READOUT, OFF, OFF, OFF
2020-10-26 22:13:54.401495622, OFF, WORK, OFF, OFF
2020-10-26 22:13:54.446495622, OFF, OFF, OFF, OFF
2020-10-26 22:13:55.373495623, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:55.404495623, READOUT, OFF, OFF, OFF
2020-10-26 22:13:56.243495624, OFF, WORK, OFF, OFF
2020-10-26 22:13:56.288495624, OFF, OFF, OFF, OFF
2020-10-26 22:13:57.215495625, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:57.246495625, READOUT, OFF, OFF, OFF
2020-10-26 22:13:58.85495626, OFF, WORK, OFF, OFF
2020-10-26 22:13:58.130495626, OFF, OFF, OFF, OFF
2020-10-26 22:13:59.57495627, IMAGING, OFF, OFF, OFF
2020-10-26 22:13:59.89495627, READOUT, OFF, OFF, OFF
2020-10-26 22:13:59.927495627, OFF, WORK, OFF, OFF
2020-10-26 22:13:59.971495627, OFF, OFF, OFF, OFF
2020-10-26 22:14:1.495628, IMAGING, OFF, OFF, OFF
2020-10-26 22:14:1.31495628, READOUT, OFF, OFF, OFF
2020-10-26 22:14:1.870495628, OFF, WORK, OFF, OFF
2020-10-26 22:14:1.915495628, OFF, OFF, OFF, OFF
2020-10-26 22:14:2.842495629, IMAGING, OFF, OFF, OFF
2020-10-26 22:14:2.873495629, READOUT, OFF, OFF, OFF
2020-10-26 22:14:3.712495630, OFF, WORK, OFF, OFF
2020-10-26 22:14:3.757495630, OFF, OFF, OFF, OFF
2020-10-26 22:14:4.684495631, IMAGING, OFF, OFF, OFF
2020-10-26 22:14:4.715495631, READOUT, OFF, OFF, OFF
2020-10-26 22:14:5.554495632, OFF, WORK, OFF, OFF
