date_time, altidute_km, x_km, y_km, z_km
2020-10-26 21:53:50.603355809, 554.575165969648, -4318.278544235092, -825.5561222882052, 5343.823146496316
2020-10-26 21:53:52.474355811, 554.5832011275977, -4312.308613783757, -838.0898263996152, 5346.684970377728
2020-10-26 21:53:54.345355813, 554.591180316841, -4306.320652541687, -850.6200119784444, 5349.5243661505765
2020-10-26 21:53:56.257355815, 554.5992763515188, -4300.1828729311765, -863.4210872737093, 5352.402799824889
2020-10-26 21:53:58.128355817, 554.6071418380129, -4294.158531709044, -875.9439989658749, 5355.196812040587
2020-10-26 21:53:59.999355818, 554.6149508253931, -4288.116235735794, -888.463234162504, 5357.9683608601445
2020-10-26 21:54:1.828355819, 554.6225297406995, -4282.192246123367, -900.6978352230676, 5360.655970566596
2020-10-26 21:54:3.699355821, 554.630226490371, -4276.114518273113, -913.2096461952733, 5363.383063117833
2020-10-26 21:54:5.570355823, 554.6378662299633, -4270.0189112495655, -925.717625181713, 5366.087658339386
2020-10-26 21:54:7.441355825, 554.645448790485, -4263.905450583006, -938.2217199916215, 5368.769745020007
2020-10-26 21:54:9.312355827, 554.652974004249, -4257.774161877337, -950.7218784506888, 5371.429312041864
2020-10-26 21:54:11.183355829, 554.6604417048932, -4251.625070809893, -963.21804840147, 5374.066348380631
2020-10-26 21:54:13.54355831, 554.6678517273762, -4245.458203131383, -975.7101777034977, 5376.680843105504
2020-10-26 21:54:14.925355832, 554.6752039079752, -4239.273584669089, -988.1982142268113, 5379.2727853778615
2020-10-26 21:54:16.796355834, 554.6824980843124, -4233.071241313524, -1000.6821058789046, 5381.842164456848
2020-10-26 21:54:18.667355836, 554.6897340953144, -4226.851199038137, -1013.1618005648744, 5384.38896969109
2020-10-26 21:54:20.538355838, 554.6969117812648, -4220.61348388603, -1025.6372462143322, 5386.91319052431
2020-10-26 21:54:22.409355840, 554.7040309837658, -4214.358121973125, -1038.1083907749255, 5389.414816493948
2020-10-26 21:54:24.280355842, 554.711091545767, -4208.085139488057, -1050.5751822125826, 5391.893837231228
2020-10-26 21:54:26.151355844, 554.7180933115535, -4201.794562692071, -1063.037568511701, 5394.350242461178
2020-10-26 21:54:28.22355846, 554.7250361267594, -4195.486417918954, -1075.4954976752815, 5396.784022002667
2020-10-26 21:54:29.893355847, 554.7319198383609, -4189.160731578205, -1087.9489177186972, 5399.1951657672
2020-10-26 21:54:31.765355849, 554.7387479263081, -4182.8141351897375, -1100.4044290532, 5401.58493429623
2020-10-26 21:54:33.637355851, 554.74551654506, -4176.450031574214, -1112.8553224154202, 5403.952022927493
2020-10-26 21:54:35.509355853, 554.7522255454118, -4170.068447397094, -1125.3015458019322, 5406.296421839994
2020-10-26 21:54:37.381355855, 554.7588747795126, -4163.669409395916, -1137.7430472291342, 5408.618121306985
2020-10-26 21:54:39.253355857, 554.7654641008835, -4157.252944380262, -1150.1797747333333, 5410.917111695992
2020-10-26 21:54:41.125355859, 554.7719933644044, -4150.81907923156, -1162.6116763711116, 5413.193383468868
2020-10-26 21:54:42.997355860, 554.7784624263167, -4144.367840906481, -1175.0387002127773, 5415.44692718061
2020-10-26 21:54:44.869355862, 554.7848711442462, -4137.899256423016, -1187.4607943691906, 5417.677733484217
2020-10-26 21:54:46.741355864, 554.7912193771797, -4131.413352881072, -1199.8779069520592, 5419.8857931234825
2020-10-26 21:54:48.613355866, 554.7975069854813, -4124.910157448525, -1212.289986100824, 5422.0710969378815
2020-10-26 21:54:50.485355868, 554.8037338308851, -4118.389697364582, -1224.6969799761698, 5424.233635861376
2020-10-26 21:54:52.357355870, 554.8098997765161, -4111.8519999397095, -1237.098836760174, 5426.373400922454
2020-10-26 21:54:54.229355872, 554.8160046868733, -4105.297092555442, -1249.4955046566283, 5428.490383244172
2020-10-26 21:54:56.143355874, 554.8221833219741, -4098.5773550653585, -1262.164884172756, 5430.631297616383
2020-10-26 21:54:58.15355876, 554.8281643839404, -4091.9877256195878, -1274.5508996596811, 5432.702176564891
2020-10-26 21:54:59.887355877, 554.8340840095144, -4085.3809694080087, -1286.9315698355224, 5434.750246518127
2020-10-26 21:55:1.717355878, 554.8398113140404, -4078.905913544844, -1299.0292521992847, 5436.73031090797
2020-10-26 21:55:3.589355880, 554.8456090640474, -4072.265369567658, -1311.3991994875435, 5438.733249690775
2020-10-26 21:55:5.461355882, 554.851344994916, -4065.607781407275, -1323.7636475775505, 5440.713354460226
2020-10-26 21:55:7.333355884, 554.8570189808881, -4058.9331769398195, -1336.1225448305945, 5442.670617002249
2020-10-26 21:55:9.205355886, 554.8626308975917, -4052.2415841116194, -1348.475839631274, 5444.605029197579
2020-10-26 21:55:11.77355888, 554.868180622064, -4045.5330309390547, -1360.8234803877917, 5446.516583021824
2020-10-26 21:55:12.949355889, 554.8736680327356, -4038.80754551214, -1373.1654155253743, 5448.405270544446
2020-10-26 21:55:14.821355891, 554.8790930094603, -4032.06515597988, -1385.5015935131553, 5450.271083932869
2020-10-26 21:55:16.693355893, 554.884455433485, -4025.3058905718176, -1397.8319628245886, 5452.114015446421
2020-10-26 21:55:18.565355895, 554.8897551874676, -4018.5297775835697, -1410.15647196403, 5453.934057440403
2020-10-26 21:55:20.437355897, 554.8949921554808, -4011.736845380205, -1422.4750694605193, 5455.731202365138
2020-10-26 21:55:22.309355899, 554.90016622301, -4004.927122396185, -1434.7877038678866, 5457.505442765976
2020-10-26 21:55:24.181355901, 554.9052772769589, -3998.100637135275, -1447.0943237649012, 5459.256771283324
2020-10-26 21:55:26.53355903, 554.9103252056428, -3991.257418170375, -1459.3948777555788, 5460.985180652677
2020-10-26 21:55:27.926355904, 554.9153125446443, -3984.393825198662, -1471.6958803598723, 5462.691568624364
2020-10-26 21:55:29.799355906, 554.9202364715286, -3977.5135380661, -1483.9907077292796, 5464.37499869356
2020-10-26 21:55:31.672355908, 554.9250968787062, -3970.6165856022044, -1496.2793084558748, 5466.0354638691615
2020-10-26 21:55:33.545355910, 554.9298936600135, -3963.70299670167, -1508.5616311643769, 5467.672957256377
2020-10-26 21:55:35.418355912, 554.9346267107234, -3956.772800327903, -1520.837624505825, 5469.287472055848
2020-10-26 21:55:37.291355914, 554.9392959275337, -3949.8260255129094, -1533.10723715775, 5470.8790015636605
2020-10-26 21:55:39.164355916, 554.9439012085751, -3942.862701357162, -1545.3704178244127, 5472.44753917138
2020-10-26 21:55:41.37355918, 554.9484424534189, -3935.882857029461, -1557.6271152370696, 5473.993078366086
2020-10-26 21:55:42.910355919, 554.9529195630689, -3928.886521770651, -1569.8772781474427, 5475.51561272956
2020-10-26 21:55:44.783355921, 554.9573324399703, -3921.8737248784264, -1582.1208553543097, 5477.015135941581
2020-10-26 21:55:46.656355923, 554.9616809880067, -3914.8444957296965, -1594.3577956643558, 5478.491641775057
2020-10-26 21:55:48.529355925, 554.9659651125039, -3907.7988637655085, -1606.5880479185807, 5479.945124099316
2020-10-26 21:55:50.402355927, 554.9701847202293, -3900.736858494686, -1618.8115609858964, 5481.375576879303
2020-10-26 21:55:52.275355929, 554.9743397193989, -3893.658509493671, -1631.0282837634315, 5482.782994175616
